true_label,confidence
1,0.0
1,0.0
1,0.0
0,0.9999987
0,0.57850695
0,0.0
0,0.0007250011
0,4.2319298e-05
0,0.9933896
0,0.9999958
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.002114743
0,0.0
0,0.0
0,0.0
1,0.0
0,0.01266095
1,0.99871546
0,0.6215971
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.115944386
1,5.9604645e-08
0,0.0
0,0.0
1,0.35774797
0,0.496719
0,0.010121316
0,0.0
0,0.17881712
0,0.0
1,0.0011934936
0,0.99196255
0,6.4969063e-06
0,0.0
1,0.0
0,0.9997295
0,0.0
1,0.9989644
0,3.5762787e-07
1,0.0
0,0.0
0,0.9574199
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.93488467
0,0.0
0,0.020803928
0,0.00011563301
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.021823257
0,5.1677227e-05
0,0.993307
0,1.013279e-06
0,0.9429254
0,0.6161431
1,0.0
1,0.01108554
0,0.9755912
1,0.48424017
0,0.9683814
1,0.9956837
1,0.0
1,5.1259995e-06
0,0.00037699938
0,0.9999251
0,0.9462785
0,0.0
0,0.0
0,0.999988
0,0.114088625
0,0.9979131
0,0.9941397
0,0.0
0,0.0001296997
1,1.1920929e-07
0,0.9999994
0,0.0
0,0.99434924
0,0.9616606
1,0.0
0,0.95397425
1,7.3611736e-06
0,8.431077e-05
0,0.97649986
1,0.0
1,0.96543294
0,0.0
0,0.00090304017
0,0.8577665
0,0.0
0,0.9999937
0,0.0
0,0.0030092895
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.9999863
1,8.940697e-08
0,0.81146944
0,0.99999106
0,0.0
0,0.08718097
1,0.0
0,0.0
0,0.0
1,0.022999078
0,0.9881184
1,0.0
1,0.0
0,0.0
1,0.9987148
0,0.040449828
0,0.0
1,0.0
1,0.9968698
0,0.0
1,0.0017753243
1,0.9999857
1,0.9999999
0,0.0044303536
1,0.0
1,0.32691243
0,0.0
0,0.016544878
0,6.2584877e-07
0,0.87989736
1,0.25628078
0,0.99994576
0,0.0034276247
0,0.9926312
0,0.00044301152
0,0.99878204
0,0.9927864
1,0.0
0,0.99998415
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0006402433
0,0.0
0,0.0
1,1.0
0,0.9382782
0,0.99998593
1,0.0
1,0.0
1,0.0
0,0.0
1,0.0
1,0.0
0,0.0012358427
0,0.0
1,0.0
0,0.0
0,0.0
1,0.9999808
1,0.0
0,0.0
0,0.06791562
1,0.9999997
0,0.9926343
0,0.0
0,1.3142824e-05
0,0.0
1,0.0
0,0.0
1,0.8821348
0,0.0
0,0.9999997
0,0.032687485
0,0.0
1,0.0
1,0.0
1,4.23193e-06
1,0.0
0,0.001201123
0,0.99987507
1,0.0
1,0.46821332
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,6.556511e-06
0,0.0
0,0.9999966
0,0.0
0,0.00942719
1,0.0015619397
0,0.0
0,0.0
1,1.2636185e-05
0,0.0
0,0.0
0,0.99999994
1,0.0
1,0.9999997
0,4.2766333e-05
0,0.0
0,0.0
0,0.0
0,0.9999988
0,0.3888925
0,0.0
1,8.556247e-05
0,0.0012339056
0,0.0
0,0.9959218
1,0.0
0,0.0
0,0.0
1,0.25431317
0,0.0
0,0.9562714
0,0.0
0,0.0
1,0.99996793
1,0.0
0,0.0
0,0.6931101
0,0.047692567
0,0.0
0,0.0
0,0.0
1,0.00012415648
1,0.0
1,6.2584877e-07
0,0.0077143013
0,0.99190736
0,0.0
0,0.0
0,0.0
1,0.0
0,0.99670875
0,0.0
0,0.99948
0,0.0
0,0.9999994
0,0.985823
0,0.0
1,2.8043985e-05
0,0.14014208
0,0.0
0,0.0
0,0.9999894
0,0.923084
0,0.46008098
0,0.0
1,0.99999636
0,0.0
1,0.0
0,0.4716913
1,0.99991864
1,0.9999502
0,0.8537899
0,0.005438417
0,0.0
1,0.0046665967
1,0.005294293
0,0.0028212368
0,2.682209e-07
1,2.682209e-07
0,0.0
1,0.0
1,0.0
0,0.0
1,0.02513361
0,0.0
0,0.9999573
0,0.0
1,0.99991864
1,0.9890025
0,0.0
0,0.9997214
1,0.0
0,0.99874735
1,0.999912
1,0.60508454
1,0.00021722913
0,0.0
1,0.0
1,0.0
0,0.0
1,0.0020845532
1,0.0
0,0.0
1,0.00010052323
1,0.935225
0,0.0
0,0.0
0,0.0
1,0.0
0,0.9999996
0,0.36851615
0,0.024124205
0,0.00057035685
0,0.6645788
0,0.0
1,0.0
0,0.99679357
0,0.0
0,0.0
0,0.050782174
0,0.05767542
0,0.0
1,0.9989809
1,0.0
0,0.9999949
0,0.99999714
0,0.0
0,5.632639e-06
0,0.0
0,0.999578
0,0.0
0,0.89702916
1,0.0
1,0.0
0,0.7607938
1,0.14983007
0,0.00552693
0,0.0011848509
1,0.92231
0,0.99999833
0,0.7581319
0,0.0
0,0.99124205
0,0.0
0,0.0
0,0.97950435
1,0.0
1,0.9999987
0,0.0
0,0.9644917
0,0.0
1,0.0
0,0.0
0,0.8495108
0,0.13099453
1,0.0
0,0.0
1,0.99999976
0,0.0
0,0.98705715
0,0.0
1,0.0
0,0.0
1,0.9427764
0,0.9737731
0,0.0
0,0.032967985
0,0.0
1,0.0
1,0.99998367
0,0.66662794
1,0.98812383
1,9.834766e-07
0,2.8014183e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0009084046
1,0.0
1,0.99999905
1,0.0
0,0.0
0,0.7184213
0,0.0
0,0.99999446
0,0.1721476
0,0.0
1,0.9999812
0,0.0012339056
1,0.0
0,0.9978405
0,0.0017852485
0,0.9875643
0,0.9996231
1,0.9996632
1,0.0
0,0.8847079
0,0.0
0,0.9995651
0,0.13107494
0,0.00066417456
0,0.60765785
0,0.99246895
0,0.0
1,0.0
0,0.0
0,0.0042971373
1,0.9997119
0,0.0
1,0.08234522
0,0.9702
0,0.0012359023
1,0.9988754
0,0.999057
0,0.99977255
1,0.0
0,0.999419
0,0.0
0,0.00014355779
0,0.99591386
0,0.0
1,0.999999
1,0.0
0,0.57060045
0,0.0008815527
0,0.0
0,0.0
0,0.78826904
1,0.0
0,0.046069145
0,0.9999998
0,0.98232186
0,0.0
0,2.2798777e-05
1,0.0
0,0.0
0,0.0
1,0.0057594776
0,0.99983156
0,0.0
0,0.99754083
0,0.0
0,0.9999994
0,0.99805117
0,0.0
1,0.99662334
1,0.99991506
0,0.0
1,2.4914742e-05
0,0.22370794
1,0.99999416
0,0.87990963
1,5.2452087e-06
1,0.7255672
0,0.0
0,2.3543835e-06
1,0.99995065
0,0.0059217513
1,0.0
1,0.9949244
1,0.0
0,0.0
0,3.33786e-05
1,0.99996567
0,0.0
0,0.0
1,8.076429e-06
0,0.0
0,0.0
1,0.0
0,3.874302e-07
0,0.19248244
0,0.50359035
1,2.682209e-07
1,0.0
0,5.751848e-06
0,0.9992986
0,0.0
0,0.0
1,0.00024351478
0,0.0
0,0.0
0,0.0
0,0.7686011
0,0.9998617
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.9889436
1,0.0
0,0.98085976
0,0.0
1,0.0009908676
0,0.68387353
0,0.0
0,0.0
0,0.9999867
0,0.99999905
0,7.429719e-05
1,0.0
1,0.0
0,0.0
1,0.9998797
0,0.9787066
0,0.99968135
1,5.364418e-07
0,0.98455006
0,5.9604645e-08
0,0.0
0,0.0
0,0.0
1,0.99992025
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.36485374
1,0.9996592
1,0.0
1,0.0
1,0.0
1,0.0
1,0.5431315
1,5.00679e-06
0,8.940697e-08
0,0.0
0,0.00045597553
0,0.45800054
0,1.0848045e-05
0,0.00043559074
0,1.0
0,0.0
0,0.99124205
0,0.0
1,0.999688
0,0.0
0,0.0
0,0.9528664
0,0.99988914
1,2.1636486e-05
0,0.0
0,0.9959763
1,0.0
1,0.99999774
0,0.0
0,0.002909124
0,0.99999666
0,0.0
0,0.00072079897
0,0.36851615
1,0.0
0,0.0
0,0.0
0,0.9914048
1,2.8312206e-06
0,0.36006114
0,0.3919645
1,0.0
1,0.9459541
1,0.0
0,0.0
0,0.9997621
0,0.31071317
1,0.0
0,0.0
0,0.896115
0,0.0
0,3.182888e-05
0,0.930984
0,0.0
0,0.998928
0,0.26274163
1,0.0
0,0.0
0,0.0032363534
0,0.0
0,0.0
0,0.6262536
0,0.9500557
0,0.99455357
0,0.9999177
0,0.93561304
0,0.0
0,0.0055975616
0,0.2639196
1,0.0
1,0.0010344982
1,0.99999905
0,0.0
0,0.99999917
0,0.0
1,2.2351742e-05
0,0.0
0,0.9465413
0,0.97228664
1,0.0004017651
0,0.9999889
1,0.9999967
0,0.0
1,0.9951694
0,0.0
0,0.0
0,0.0010943711
0,0.0
1,0.0071682036
0,0.0
0,0.0
1,0.7055995
1,0.95593584
0,0.0
0,0.0
0,0.0
0,0.0
0,0.15238246
0,0.98651195
0,0.0
0,0.0
1,0.97312725
0,0.0
0,0.9993967
1,0.9667043
1,0.9818225
1,0.0
1,0.45538878
0,0.999982
0,0.3557067
0,0.0
0,0.0
0,0.0016340017
1,0.3938282
0,0.67481005
0,0.0
0,0.0
0,0.2086525
0,0.0
0,0.0035580397
1,0.99958944
0,0.0
0,2.3931265e-05
0,0.20816466
0,0.0
0,0.0
0,0.0
0,0.024164677
1,0.7783549
0,0.0
0,0.22251609
1,0.0
1,0.3902577
0,0.9999993
1,0.0
1,0.99455583
0,0.99878204
0,0.0
1,0.0
0,0.0
0,0.0
0,0.964406
1,0.0
0,0.99180627
1,0.99885976
0,0.0
0,0.0
0,0.0
0,0.40782905
0,0.0
0,0.0
0,0.0
1,0.0
0,0.99999666
0,0.068938285
1,0.0
0,0.9998087
0,0.0
1,0.011267066
0,0.52438575
0,0.0
0,0.0
0,0.99872196
0,0.9988836
0,0.67976034
0,0.0
1,0.0
1,0.95146763
0,0.0
1,0.9999933
0,0.0021659732
1,9.3758106e-05
0,0.018890917
1,0.0
0,0.0006933212
0,0.0
1,0.0
0,0.0
0,0.0
0,0.9999987
0,0.0
0,0.0
0,0.99980253
1,0.29412815
0,0.0
0,0.0017864406
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,0.9999587
1,8.940697e-08
1,0.0
0,0.6460148
0,0.99932706
0,0.38529456
0,0.0
0,0.0
0,0.99677944
0,0.0
1,0.0
0,0.00026470423
0,0.8685018
1,1.7255545e-05
1,0.1338
0,0.9889436
0,0.0
0,0.97503024
0,0.9786565
1,0.7877535
1,0.18430248
0,0.33932585
0,0.91735053
1,0.6186411
0,0.0023082793
0,0.99996066
0,0.0
1,1.1920929e-07
0,0.9991863
0,2.4735928e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0015327334
0,0.0
1,0.26286855
0,0.48761138
0,0.0
0,0.9999943
0,0.0002860427
0,0.00742954
0,0.99764603
0,0.94897497
0,0.944469
1,0.9767088
1,0.003730774
0,0.0
0,0.0
0,0.999967
1,0.8698619
0,0.0
0,0.99997145
1,0.0
1,0.0
0,0.98621
0,0.0
1,0.00042185187
1,0.0
0,0.0
0,0.20607227
0,0.0
0,0.0
1,0.99993974
0,0.0
0,0.0
0,0.0
0,0.9999192
0,0.0081453025
0,0.0
0,0.059161723
0,0.0074490905
0,0.0
1,0.99953306
0,0.99999946
0,0.0
0,1.0
0,0.0
0,0.99569976
1,0.9829991
0,0.0
1,0.9977609
1,0.0
0,8.684397e-05
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,7.677078e-05
0,0.9997144
1,0.98060775
0,0.99885064
0,0.8839488
1,0.99939525
1,0.99440587
0,0.0
0,0.9959315
0,0.7030889
1,0.0
0,6.1929226e-05
0,0.0
1,0.99152756
0,0.67731225
0,0.0
0,0.0
1,0.0071682036
0,0.0
0,0.0
0,0.999848
1,0.0
0,0.9997101
0,0.0
1,1.6957521e-05
0,0.0
0,0.0
0,0.0015181899
0,0.0
0,0.0
1,0.9989871
0,0.0
0,0.99999976
1,0.0
1,0.0
0,0.0
0,1.0
0,0.9999974
1,0.9982279
0,0.0
0,0.97649986
0,0.06631559
1,0.11110285
1,0.0
0,0.0
1,3.257394e-05
0,0.7680028
0,0.38504782
1,0.16446862
0,0.9999992
0,0.0
0,0.020766973
0,0.0
0,0.0
0,0.0
1,0.9328683
0,0.016761065
1,0.9999995
1,1.04904175e-05
0,0.37783208
1,0.0
1,0.015369117
1,0.9999867
0,0.0001334548
0,0.6727252
0,0.0005405843
1,0.98983014
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
1,0.0
0,0.0
0,0.99996066
0,0.99992174
0,2.9802322e-08
0,0.0
0,7.95722e-06
0,0.0
0,0.0
0,0.9999177
0,0.0
0,0.95873326
0,0.02421844
1,0.43353966
0,0.22006348
0,0.0
1,0.0
1,0.0
1,0.0
1,0.97843486
1,0.0
0,0.5805451
1,2.026558e-06
0,0.0
0,1.1622906e-06
1,0.99833477
0,0.0
0,0.0
0,0.07289198
1,0.0
0,0.7447245
0,0.9938699
0,0.0020436049
0,0.16063786
1,0.99989784
1,0.9999836
0,0.0005874634
0,0.986644
0,0.8992912
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.98901975
1,0.0
0,4.4047832e-05
0,0.0
0,0.0
0,0.9974265
1,0.0
0,0.0
0,0.0
0,0.0
1,0.99999094
0,0.0
0,0.21741101
0,0.20624715
0,0.0
0,0.0
0,0.0
1,0.0
1,0.9808534
0,0.0
0,0.0005257726
1,2.9802322e-08
1,0.0
0,0.0017693341
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.006963134
0,0.0
0,0.0
0,0.97304237
1,0.9994556
1,0.0054466724
0,0.0
0,0.4978479
0,0.0
0,1.0
0,0.0
1,0.999948
0,0.0
1,0.999973
0,0.0
1,0.0
0,0.0020008683
0,0.93396443
0,0.74646366
0,0.0
1,0.9773879
1,0.0
0,0.00019919872
0,0.0
0,0.0
0,0.0
0,0.0
0,0.9985882
0,0.0
1,0.8917123
0,0.9999435
0,0.98835003
1,0.0
0,0.0
0,0.0
0,0.47855195
1,0.8960048
0,0.0
1,0.39722443
0,0.0
0,0.320561
1,0.0
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,1.4901161e-07
1,0.0
1,0.9999995
0,0.9283595
1,0.0
0,0.99986285
1,0.0
0,0.68387353
1,0.929008
1,0.9999442
0,0.0
1,0.1647259
0,0.9965205
0,0.0
0,0.97207546
0,0.996966
0,0.9999776
1,0.97241235
1,0.0
1,0.0
0,0.9999846
0,0.0
1,0.0
0,0.0
0,0.17218107
1,0.0
1,0.99684286
0,0.0
0,0.54596126
0,0.0
0,0.0
1,0.9999999
0,0.0
1,0.99441147
1,0.0
1,0.99994314
0,0.99984884
0,0.9999828
0,0.0
0,0.0
0,0.0
0,0.0
1,0.010390401
0,0.0
0,0.60951936
0,0.99984145
0,0.0
0,1.874566e-05
0,0.9993826
1,0.0
1,0.0
0,1.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.26631153
0,0.00013798475
1,0.0
0,0.99894285
1,0.00020080805
0,0.0
0,0.99997926
0,0.7993932
0,4.440546e-06
0,0.9910376
1,0.0
0,0.0
0,0.0
1,0.0
1,0.99929225
0,0.9999177
0,0.0
1,0.0
1,0.0
1,1.6391277e-06
0,0.0
1,0.0
0,0.0
0,0.99999243
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.8456188
0,0.99997175
0,2.2619963e-05
0,0.19410461
1,0.0024475753
1,0.0
1,0.7976412
1,0.9989852
0,0.0
1,0.06929931
0,0.0
0,0.9877826
0,0.9581723
0,0.0
0,0.0018774867
0,0.0
1,1.9967556e-06
1,2.9802322e-08
0,0.9999943
1,0.0
1,0.99991864
1,0.98594165
1,0.0
1,0.0
0,0.002073437
1,0.0
0,0.18695638
0,0.0
0,7.429719e-05
1,0.0
1,0.118483245
1,0.0
1,0.35623485
1,0.0
0,0.00028392673
0,0.0
0,0.9997208
0,0.0
1,0.0
0,0.0
0,0.12982202
0,0.9834207
0,0.0
0,0.0
0,6.2584877e-06
0,0.0
1,0.014176816
1,0.0
1,2.8014183e-06
0,0.0021276772
0,0.3042577
1,0.0
0,0.9999532
0,0.0
0,0.99957013
0,0.95360404
0,0.0
0,0.0
1,0.0
0,0.5133284
0,0.0
0,0.0
0,0.9532881
0,0.0
0,0.0
0,0.9999757
1,0.27072734
0,0.0
0,0.9790329
0,0.089220494
0,0.0019889474
1,0.0
0,0.99956536
1,0.98542666
1,0.9870684
1,0.0
1,0.99999994
0,0.0
0,7.1525574e-07
0,0.0
0,0.0
0,0.0
0,0.037966073
0,0.0
0,0.0
0,0.13197306
0,0.001985401
1,0.9999975
0,0.0
0,0.7285723
1,0.99999905
0,0.34694296
0,0.0
0,0.021887034
1,0.28529355
1,0.009149134
1,0.99943113
0,0.9999235
1,0.0
1,0.048489004
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,4.4703484e-07
0,7.4505806e-07
0,0.0
0,8.767843e-05
0,0.0
1,0.01817602
0,0.0060791373
0,0.9789741
0,0.0051929653
0,0.9983996
1,0.99102604
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.99999577
0,0.0
0,0.0
0,0.95071745
0,0.07129344
0,0.57805264
1,0.90523124
0,0.0
0,0.0
0,0.99373055
0,0.99628216
0,0.0
0,0.94073
0,0.0
1,0.9630747
0,0.7554314
0,0.99414444
1,0.0
0,0.029518336
0,0.0
0,0.99994564
1,0.0002425611
0,0.9999771
0,0.0
1,0.0
0,0.005866438
1,0.0
1,0.0
1,0.0
1,3.963709e-06
0,0.00025340915
0,0.0
1,0.99995726
1,0.0
1,0.99970067
0,0.02407682
0,0.06222409
1,0.98987377
0,0.9720073
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0023795366
1,1.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.05558133
1,0.0
0,0.0
0,0.0
0,0.0
0,0.9999975
0,2.115965e-06
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.9999999
0,0.9705707
0,0.0
0,0.00022292137
1,0.0
0,0.0
1,0.96873593
0,0.99972284
0,0.0
0,0.9964113
1,0.00040072203
1,0.0005694032
1,0.0
0,0.0
0,0.99999845
0,0.6428417
0,0.39622623
0,0.0
0,0.999944
0,0.99987775
0,0.99989676
1,0.0
0,0.0
1,0.9398217
1,0.0
1,0.8192756
1,0.0022113025
1,0.0
0,0.0
0,0.0
1,0.4903282
0,0.0
1,0.0
0,0.7809442
0,0.0
0,0.99866015
0,0.0
0,0.0
0,0.0
0,0.2446878
0,0.9968363
0,0.0032206476
0,0.6535133
0,0.0
1,1.6450882e-05
1,0.0
0,0.0
0,0.99999976
1,6.7055225e-05
0,0.0
0,0.037322104
0,0.0
0,0.9999965
0,0.0
0,0.99354744
0,0.9999995
0,0.17945504
0,0.54301685
0,0.0
0,0.0
1,0.0
0,0.0024802983
0,0.8615593
0,0.0
1,0.0
1,2.3245811e-06
0,0.0
1,0.9842236
0,0.0
0,0.99975693
0,0.9998988
0,0.9914167
1,0.0
1,6.2584877e-07
0,0.9999995
0,0.99711
0,0.0
1,0.018491507
0,0.0
0,0.0
1,0.0
0,0.0
0,0.000982523
1,0.0005694032
1,0.0
0,0.0
1,0.0
0,0.0
0,0.66643286
1,0.0
0,0.69694483
1,0.61689544
0,0.0
0,0.15044966
0,0.0
1,9.23872e-07
0,0.0
0,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.0
1,0.0
0,0.024196804
0,0.80029285
1,0.90942055
0,0.00065383315
1,0.00010767579
0,0.9999974
1,0.9999999
1,0.0
0,0.9999982
0,0.0
0,0.17881712
0,0.0
1,0.9967668
1,0.9999956
0,0.9999992
0,2.3543835e-06
1,0.0
1,0.98222005
0,0.0
1,0.0
1,0.0
1,0.9978662
0,0.097614825
0,0.0
0,0.94309884
0,0.9998889
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
1,0.03306201
0,0.0
1,0.092109144
0,0.052104563
0,0.5444059
1,0.0
1,3.1590462e-06
0,0.0
1,0.0
0,0.99999976
0,2.5629997e-06
1,0.0
0,0.0
0,0.99887085
0,0.0
0,0.99974144
1,0.0
0,0.21865985
0,0.0019041002
0,0.0
1,0.0
0,0.0
0,0.0
1,0.9999418
1,0.0003040731
0,0.9999987
0,0.0
1,0.054170877
0,0.0
0,0.50588197
1,0.0
0,0.0
0,0.0
0,0.0
0,0.89433104
1,0.99906564
0,0.02769047
1,3.5762787e-07
0,0.0
1,0.9889546
0,0.0
0,0.7775392
0,0.0
1,0.9999994
1,0.0
1,0.99966806
0,0.0
0,0.99999905
0,0.96254
0,0.0
1,9.280443e-05
1,0.999704
0,0.0
1,5.1110983e-05
1,0.98176706
1,0.0
0,0.085781634
0,3.4570694e-06
0,0.0
0,0.0
0,0.0
0,0.086260706
1,0.0
1,0.9912906
0,0.0
0,0.0
1,0.9999918
0,0.99999946
1,8.940697e-08
1,6.7055225e-05
0,0.99997544
0,0.9998947
0,0.0
0,0.0015888214
0,0.0
1,0.0
0,0.9910376
0,0.9068955
1,0.0
0,0.99998397
0,0.9997597
1,0.0
1,0.0
0,0.9999992
0,0.0
1,0.99999386
0,0.9768306
1,0.9478363
0,0.0
0,0.0
0,0.51523435
0,0.0
0,0.22533414
0,0.0
0,1.7881393e-07
0,0.86375856
1,0.0
1,0.9999622
0,0.05142817
0,0.99999946
0,0.4843118
1,0.9426948
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.9925376
0,0.9975898
0,0.0456824
1,0.0
1,0.0
0,0.999855
1,0.0
1,0.0
0,0.9435005
0,0.99978673
0,0.0
0,0.0
0,0.0
0,6.8843365e-05
0,0.0
0,0.96980804
0,0.0
0,0.9584864
0,0.32198873
1,0.99995065
0,0.0
1,0.41759038
0,0.02131641
0,0.045120537
1,0.9999764
0,0.9969816
0,0.0
1,0.13932338
0,0.9692911
1,0.0
1,0.0
0,0.94490504
0,0.0
0,0.9875716
0,0.9930458
0,0.0
0,0.0
1,0.001581341
0,0.0
0,0.99992985
0,0.0
0,8.940697e-08
0,0.00013837218
1,0.0
0,0.99719566
1,0.9987151
1,0.002318561
0,2.3007393e-05
1,0.0
1,0.0
0,0.06953913
0,0.0
0,0.9173129
0,0.0
0,0.0
0,0.99684983
1,0.022237659
1,0.5761627
0,8.684397e-05
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
1,0.21575058
1,0.984437
1,0.0
0,0.037660122
0,0.66888416
0,0.00058335066
1,2.9802322e-08
1,0.0
0,0.0001270771
0,0.0
0,0.9998093
0,0.0
0,0.0
0,0.9995337
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.9999317
0,0.15522084
1,0.0
0,0.0
0,0.051927447
0,0.9983607
1,0.9999999
0,0.5662853
1,0.0007881224
0,0.0
0,0.0
1,0.9999999
0,0.9953173
0,0.99246967
0,0.0
1,0.0
0,0.13010263
1,0.0
0,0.0
1,7.1525574e-07
0,0.9999862
0,0.9903214
0,5.6564808e-05
0,0.0
1,0.4701889
1,0.0
0,0.0
0,0.9994751
0,0.9999999
1,0.07641399
0,0.66336477
0,0.0
1,0.78412855
0,0.0
1,0.0
0,0.997305
0,0.99180627
1,0.0
0,0.0
0,0.5805451
1,0.9999981
0,0.0
0,0.17881712
0,0.0
0,0.0
0,0.999877
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
1,0.5822419
1,0.19308609
0,0.0
1,6.017089e-05
0,0.0
0,0.9999925
0,0.0
0,0.0026006699
0,0.0
0,0.0
0,0.0
1,0.9860033
0,7.748604e-07
0,0.97087467
0,0.0
0,0.0
1,0.0
0,0.99269414
0,0.0
1,0.0
0,0.0
0,0.8279221
1,0.99970376
0,1.603365e-05
0,0.31557274
1,0.0
0,0.0
0,0.0260548
0,0.0
0,0.0
0,0.9818078
0,1.1920929e-07
0,0.9954014
0,6.020069e-05
0,0.0
0,0.9902052
1,0.0
1,0.9765847
0,0.99407244
0,0.99894106
0,0.0
0,0.0
0,0.9989347
0,8.940697e-08
0,0.00024095178
0,0.8345022
1,0.00012305379
0,0.9926343
0,0.0
1,0.0
0,0.0
0,0.0
0,0.99998856
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,2.2351742e-06
0,0.0
0,0.0007250011
1,0.0
0,0.0
0,0.9999742
1,0.0
1,0.0
0,0.0
0,0.0
0,0.9860798
0,0.0042971373
1,3.257394e-05
0,2.9802322e-07
0,0.0
0,0.0
0,0.0012032092
0,0.030722737
0,0.0
0,0.0
0,0.99985564
0,0.99720836
0,4.172325e-07
0,0.99998724
0,0.0
1,8.940697e-08
1,0.99983746
1,0.0
0,0.8338709
0,0.0
0,0.0
0,7.018447e-05
0,0.077991575
0,0.999866
1,0.0
0,0.0
0,0.0014286041
1,0.0
1,0.0
0,8.940697e-08
0,0.0
0,0.074748784
0,0.0
0,0.0
0,0.993423
1,0.0
1,0.85094404
0,1.1920929e-06
1,0.0
1,0.9980778
0,0.0
1,0.0
0,0.0023070574
1,0.0
1,0.14667279
0,0.9999996
0,0.0
0,0.98174596
0,0.0
0,0.0
0,0.0
0,0.0
0,0.16841963
1,0.98527044
0,0.0
0,0.0
1,0.10171792
1,0.0
1,0.0
0,0.031371266
0,3.2186508e-06
0,0.6487995
1,0.0
0,0.0
1,0.16405955
0,0.0
0,0.99999577
0,0.0
0,0.0
0,2.3931265e-05
0,0.4716913
0,0.9300907
0,0.020653844
0,0.52438575
1,0.0
0,0.0
1,0.0
0,0.9977395
0,0.0
0,0.0
0,0.0
0,0.0
0,0.88665414
0,0.0
0,0.0
1,0.99061906
1,0.24591613
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.8365964
0,0.0
0,0.99746376
0,0.9999925
0,0.032260627
1,0.0
0,0.002093494
0,0.0
1,0.84322304
0,0.99987394
1,0.0
0,0.0
0,0.99902487
1,0.00847587
0,0.0
0,0.0
1,0.9986973
0,0.9941252
0,0.0
0,0.99974144
0,0.4386278
0,0.0
1,0.9999596
0,0.0
1,0.0
0,0.81172144
0,0.9999997
0,0.901644
0,0.0
1,0.0
1,0.000703305
0,1.3113022e-06
0,0.99628216
1,0.8390378
1,0.0
1,5.0634146e-05
0,0.9999794
0,0.0023966134
0,0.98993266
1,0.9979168
1,0.00012370944
0,0.0
0,0.36221656
0,0.0
0,0.0
1,0.11518952
0,0.0
0,0.0
0,0.0
0,0.9997378
0,0.93388754
0,0.0
1,2.5600195e-05
0,0.9976591
1,0.99999857
0,0.0
0,0.0
0,0.049415678
0,0.0
1,0.5070643
0,0.6770889
0,0.9999045
0,0.0
0,0.0
0,4.4703484e-07
0,0.00010883808
0,0.0
0,0.0
0,0.8243581
1,0.018625915
1,0.0
1,0.0
0,0.9948629
0,0.9919783
0,0.99997497
0,0.0
1,8.055568e-05
0,4.9471855e-05
1,0.0
1,0.0
0,2.9802322e-08
1,0.999999
0,0.87091553
0,0.0
1,0.0
0,0.0
0,0.53717476
1,0.9993545
0,0.01874277
0,0.0
0,0.0
0,0.9996956
0,0.0
1,0.0
0,0.0
1,0.9999999
0,0.0
1,2.9802322e-08
1,0.0
0,0.9998928
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.99221265
1,0.99993974
0,0.0
1,2.3454428e-05
